Unnamed: 0,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
1807,三仙夹国家森林公园,吉林,3A,126.1354154,41.28410955,126.12927665000001,41.279787875
1808,汇源龙韵酒庄,吉林,3A,125.927951,42.19713986,125.92181925,42.19318913
1809,开心庄园,吉林,3A,125.683293,42.22213587,125.6770431,42.218103745
1810,通化县梦里水乡·贡米小镇景区,吉林,3A,125.714244,41.478546,125.7079804,41.474615705000005
1811,康养谷旅游度假区,吉林,3A,125.742204,41.6473619,125.73598605000001,41.643158389999996
1812,曲柳川生态园,吉林,3A,126.051266,42.03824389,126.04496435,42.034154305
1813,江源区干饭盆景区,吉林,3A,126.791271,42.03172584,126.78513985000001,42.02775147
1814,奇石文化城,吉林,3A,126.5910948,42.05959796,126.58519824999999,42.055393365
1815,浑江区龙山湖景区,吉林,3A,126.5261042,41.65161365,126.52007835,41.6475735
1816,长白山迷宫,吉林,3A,126.3486454,41.81417063,126.342532,41.809829295
1817,长白朝鲜族民俗村,吉林,3A,128.2418966,41.45596314,128.23567785,41.451946129999996
1818,鸭绿江观光带景区,吉林,3A,127.0501082,41.75130081,127.043899,41.747131935
1819,长白口岸景区,吉林,3A,128.1857547,41.41754452,128.17956429999998,41.413264125
1820,灵光塔风景区,吉林,3A,128.193817,41.42894899,128.18760774999998,41.424747355
1821,临江金银峡风景区,吉林,3A,126.6971295,41.76968361,126.69112480000001,41.765536530000006
1822,四保临江纪念馆,吉林,3A,126.9113918,41.81473334,126.90536455,41.81083448
1823,靖宇杨靖宇将军殉国地,吉林,3A,126.7747477,42.36080621,126.76860675,42.356811695000005
1824,白山湖景区,吉林,3A,127.1514544,42.79163168,127.1450822,42.787549920000004
1825,抚松人参博物馆,吉林,3A,125.2876519,43.85669836,125.2812574,43.85232685
1826,北山生态森林植物园,吉林,3A,126.6945224,43.78945523,126.68837805,43.785299765000005
1827,农夫山泉工业旅游景区,吉林,3A,126.5599636,43.91431949,126.55382405,43.91036303
1828,龙华寺景区,吉林,3A,124.9107654,45.15599153,124.9044577,45.151922065
1829,前郭孝庄祖陵旅游区,吉林,3A,124.5029982,45.33284988,124.49650754999999,45.32899201
1830,赛罕塔拉蒙古部落,吉林,3A,124.038351,44.62033868,124.0318328,44.6164634
1831,哈达山生态旅游度假区,吉林,3A,127.5205177,42.11358946,127.51426925,42.109583115
1832,长岭龙凤山旅游风景区,吉林,3A,123.986089,44.27992515,123.97977815,44.275826045
1833,乾安泥林国家地质公园,吉林,3A,127.784298,42.05752591,127.77809425000001,42.05327826
1834,扶余大金碑湿地旅游区,吉林,3A,126.0564985,44.99616309,126.04996345,44.99223199
1835,松花江度假村,吉林,3A,125.9796106,44.77977582,125.973273,44.775771405
1836,镇赉嫩水韵白国家水利风景区,吉林,3A,123.2140223,45.84218136,123.20755015,45.838200674999996
1837,通榆墨宝园景区,吉林,3A,123.0872501,44.82875491,123.08078585000001,44.82477798
1838,大安月亮泡水利风景区,吉林,3A,124.0125638,45.70123611,124.00600865,45.697349215
1839,牛心套堡国家湿地公园,吉林,3A,123.3686064,45.24354504,123.36212025,45.23926682
1840,汪清满天星景区,吉林,3A,129.647711,43.19347896,129.6410009,43.18937194
1841,兰家大峡谷国家森林公园,吉林,3A,130.777303,43.50568801,130.77048274999999,43.501371925
1842,屏风山公园,吉林,3A,129.776101,43.33400801,129.7692447,43.329873835
1843,图们口岸景区,吉林,3A,129.8613864,42.96386288,129.8547611,42.959536715
1844,日光山森林公园,吉林,3A,129.834121,42.93599198,129.82747775,42.93163256
1845,龙井明东尹东柱故居,吉林,3A,129.5528032,42.68024823,129.54611095,42.676287715
1846,马蹄山旅游度假区,吉林,3A,126.631632,43.69070712,126.62558625,43.686511769999996
1847,裕龙湾旅游风景区,吉林,3A,129.102285,42.95386195,129.0956089,42.949465845
1848,和龙仙景台风景名胜区,吉林,3A,129.081503,42.32681792,129.07483535,42.32268859
1849,仙峰国家森林公园,吉林,3A,128.771679,42.76970797,128.76534320000002,42.765309235000004
1850,金达莱朝鲜族民俗村,吉林,3A,129.0821289,42.69508599,129.07543285,42.69092906
1851,敦化老白山原始生态风景区,吉林,3A,127.927128,44.02022317,127.92095215,44.015963385
1852,大石头亚光湖国家湿地公园,吉林,3A,128.5490025,43.21769648,128.542758,43.213400480000004
1853,雁鸣湖丹江湿地公园,吉林,3A,128.7487347,43.76424926,128.74232075,43.759894349999996
1854,寒葱岭枫叶红色旅游观光休闲区,吉林,3A,128.0056717,43.04020045,127.9993535,43.03605845
1855,布库哩度假山庄,吉林,3A,127.8917348,43.15348929,127.88553544999999,43.149363545
1856,月牙湾度假山庄,吉林,3A,128.1677318,43.13827713,128.1614237,43.13376189
1857,安图红旗朝鲜族民俗村,吉林,3A,128.310617,42.86188693,128.30432085,42.857579185
1858,长白山火山遗址风景区,吉林,3A,128.1970798,42.19324384,128.19082085000002,42.189045625000006
1859,长白山宝石小镇旅游度假区,吉林,3A,128.1839792,42.47432351,128.177726,42.469992555
1860,珲春东北亚国际文化产业园,吉林,3A,130.4007275,42.84828178,130.39382834999998,42.844087485
1861,森林康养基地-珲春大荒沟生态景区,吉林,3A,127.927128,44.02022317,127.92095215,44.015963385
1862,城市湿地观光带,吉林,3A,125.342746,43.8027511,125.33616435,43.798693
1863,五奎山风景名胜区,吉林,3A,126.432285,44.12760013,126.42589294999999,44.123590555
1864,九台农民收藏博物馆,吉林,2A,126.568873,43.8346411,126.56275995,43.830593805
1865,新洲公园,吉林,2A,125.8248564,44.14007689,125.81845204999999,44.13621014500001
1866,南山公园,吉林,2A,125.8497718,44.15206552,125.84344730000001,44.148101325
1867,榆树吉海休闲度假村,吉林,2A,126.5470819,44.84151647,126.54083729999999,44.837743155
1868,小乡旅游区,吉林,2A,127.0421416,44.6184834,127.0357085,44.61454161
1869,湛江寺,吉林,2A,126.1475667,44.78217767,126.1411476,44.778002445
1870,延和乡民俗馆,吉林,2A,130.3847485,42.87978186,130.37782900000002,42.875635865
1871,小锄头都市农业园,吉林,2A,126.5013291,44.82473385,126.49510115000001,44.820570405
1872,明月山庄,吉林,2A,126.592347,44.82252309,126.58626054999999,44.818451855
1873,舒兰大秃顶子风景区,吉林,2A,127.688551,44.09753062,127.68227215,44.093243015
1874,森林公园,吉林,2A,126.6945224,43.78945523,126.68837805,43.785299765000005
1875,凤凰山旅游风景区,吉林,2A,126.5562272,44.25162542,126.5500534,44.247786245
1876,二合旅游风景区,吉林,2A,125.4365963,43.89386928,125.4300376,43.889625235
1877,磐石黄河水库景区,吉林,2A,126.040871,43.23012003,126.0345245,43.22586233
1878,莲花山官马溶洞,吉林,2A,126.1104523,43.14506203,126.10414410000001,43.140603799999994
1879,蛟河漂河川森林旅游风景区,吉林,2A,127.4001134,43.26898656,127.39363415,43.26477096
1880,龙潭区龙潭山公园,吉林,2A,126.6242,43.88219111,126.6181779,43.87798411
1881,昌邑区文庙博物馆,吉林,2A,126.5771208,43.84678077,126.57104405000001,43.842662945
1882,梨树县博物馆,吉林,2A,124.3419137,43.31916428,124.335616,43.31474983
1883,龙山区顾大山庄,吉林,2A,125.2489047,42.87361557,125.24250595000001,42.86949933
1884,柳河时家店水库风景旅游区,吉林,2A,125.9618161,42.28580016,125.95563204999999,42.28184572
1885,辉南兵工旧址旅游区,吉林,2A,126.5627947,43.92042523,126.55666255,43.916452480000004
1886,浑江区青山湖风景名胜区,吉林,2A,126.396647,41.94798783,126.39046045,41.94373329
1887,向阳山休闲度假村,吉林,2A,126.4370545,41.92182068,126.43082245,41.9177289
1888,临江龙头山景区,吉林,2A,127.07512,41.73949382,127.06894985,41.73508307
1889,抚松长白山温泉风景区,吉林,2A,127.519237,42.11204581,127.51298410000001,42.108045965
1890,长白鸡冠秀峰景区,吉林,2A,127.89694,41.45560779,127.89087345,41.451550440000005
1891,泥粒河湿地公园,吉林,2A,126.45753,41.80299599,126.45138905,41.79874889
1892,长白文旅小城,吉林,2A,126.5489594,43.84102738,126.5427792,43.837077140000005
1893,通榆兴隆山黄榆景区,吉林,2A,122.3913692,44.8240896,122.385187,44.819906445
1894,瞻榆神榆公园,吉林,2A,122.6588578,44.5177584,122.6528854,44.51370445
1895,包拉温都杏树林景区,吉林,2A,122.4694854,44.24473117,122.46328869999999,44.24084055
1896,洮南四海明珠度假村,吉林,2A,122.5423003,45.0933918,122.53629029999999,45.089329629999995
1897,大安五间房水岛乐园,吉林,2A,123.2736984,45.52002916,123.26725715,45.515972145
1898,龙井三合旅游风景区,吉林,2A,129.7412641,42.46877226,129.73459215,42.464444535
1899,地名起源之井泉,吉林,2A,124.006629,44.27809516,124.0002121,44.274156055
1900,间岛日本总领事馆展示馆,吉林,2A,129.4330281,42.77141647,129.42614365,42.767290255
1901,敦化陈翰章烈士陵园,吉林,2A,128.161274,43.35322937,128.15493345,43.348695594999995
1902,安图戏东游乐景区,吉林,2A,128.171016,42.27909888,128.16476870000002,42.274682909999996
1903,长白山第一村风景区,吉林,2A,128.213763,42.35233989,128.20746495,42.348305115
1904,松花村景区,吉林,2A,126.704124,43.73556708,126.6979913,43.73129248
1905,百花谷景区,吉林,2A,127.1018024,43.73529781,127.09544220000001,43.730843125
1906,二十家子旅游度假区,吉林,2A,124.829425,43.41344007,124.8231957,43.409177889999995
1907,九台龙福缘田园观光旅游度假村,吉林,1A,125.635091,44.02680416,125.6288275,44.022606429999996
1908,溪桥公园,吉林,1A,125.8399642,44.14949163,125.83359730000001,44.14559667
1909,桦甸苏密枫雪谷景区,吉林,1A,126.7547666,42.92539476,126.74864755,42.921167085
1910,通化县茂山公园,吉林,1A,125.757957,41.69494383,125.7517709,41.690617759999995
1911,前郭哈拉毛都镇王爷府生态旅游景区,吉林,1A,125.1191235,44.89255455,125.1124401,44.888604795
1912,扶余鳇鱼圈旅游度假村,吉林,1A,124.7622041,45.11682239,124.7557235,45.112926595000005
1913,松原农业科技示范园,吉林,1A,126.052277,44.89470724,126.0457552,44.890762824999996
1914,富裕正洁寺,黑龙江,4A,124.4617822,46.69501054,124.45519935,46.69085217
1915,大庆市北国温泉养生休闲广场,黑龙江,4A,124.8703728,47.18195232,124.8637717,47.178122375
1916,大庆连环湖温泉景区,黑龙江,4A,124.213352,46.78231977,124.20684055000001,46.778153105
1917,大庆市鹤鸣湖湿地温泉景区,黑龙江,4A,124.545162,47.28638542,124.5386792,47.28225218
1918,大庆市林甸温泉欢乐谷旅游景区,黑龙江,4A,124.8642363,47.17964814,124.85763005,47.17581708
1919,大庆市林甸飞泷四季温泉景区,黑龙江,4A,124.884646,47.15585031,124.8780962,47.1519648
1920,大庆市铁人王进喜纪念馆,黑龙江,4A,124.893237,46.61529249,124.88675635,46.61145297
1921,大庆市博物馆,黑龙江,4A,125.160197,46.59013342,125.15350885000001,46.585928769999995
1922,大庆石油馆,黑龙江,4A,125.0942529,46.60023262,125.08741515,46.596328095000004
1923,齐齐哈尔市扎龙温泉旅游名镇(鹤之汤)度假景区,黑龙江,4A,124.22849,47.19424236,124.22190259999999,47.190073795
1924,大庆市北极岛龙虎山庄,黑龙江,2A,124.4462444,46.73230272,124.43965575,46.728065205
1925,大庆市克尔台渔村,黑龙江,2A,124.2570584,46.9134957,124.25043385000001,46.909650729999996
1926,绥化黑龙江贝因美乳业有限公司（工业游）,黑龙江,2A,125.3883874,46.46091447,125.38162700000001,46.456760790000004
1927,大庆莲花湖景区,黑龙江,2A,124.213352,46.78231977,124.20684055000001,46.778153105
1928,大庆广播电视塔,黑龙江,2A,125.0943,46.60448547,125.08746239999999,46.600580934999996
1929,大庆市杜蒙寿山民俗休闲度假村,黑龙江,2A,124.4689728,46.71340187,124.4623735,46.70930488
1930,大庆市儿童公园,黑龙江,2A,125.002461,46.61306049,124.995797,46.609229645
1931,大庆市九道沟满族风情园景区,黑龙江,3A,124.531251,47.30717254,124.52468195,47.303146865
1932,大庆色氏湿地人家景区,黑龙江,3A,124.5212587,47.30309119,124.51463905,47.299135465000006
1933,大庆阿木塔银沙湾景区,黑龙江,3A,124.059521,46.55916541,124.05286815,46.55512627
1934,大庆瑞鹤庄园森林旅游度假村,黑龙江,3A,124.71008,46.28397406,124.70361105,46.279986595
1935,大庆市大庆科技馆,黑龙江,3A,125.097231,46.58803546,125.09038765,46.584147585
1936,大庆黎明湖旅游区,黑龙江,3A,125.1411829,46.60100871,125.13442615,46.596919830000004
1937,大庆八井子农业观光采摘园,黑龙江,3A,124.6896829,46.02915998,124.68330284999999,46.02503318
1938,大庆当奈人居生态村,黑龙江,3A,125.1732979,46.59849661,125.16662305,46.59430429
1939,大庆市阿木塔蒙古风情岛旅游景区,黑龙江,4A,124.059521,46.55916541,124.05286815,46.55512627
1940,大庆市黑龙江伊利乳业工业园景区,黑龙江,4A,124.500345,46.84209384,124.49370354999999,46.83826113
1941,大庆市城市规划展示馆,黑龙江,4A,125.156909,46.59012383,125.15021245,46.5859294
1942,大庆黑鱼湖生态景区,黑龙江,4A,125.115728,46.78222783,125.10888115,46.778314135
1943,大庆石油科技馆,黑龙江,3A,124.920293,46.6151875,124.91388535,46.61113917
1944,杜尔伯特蒙古族自治县博物馆,黑龙江,3A,124.4498289,46.87159214,124.44324040000001,46.86733273
1945,大庆油田历史陈列馆,黑龙江,3A,125.0297335,46.61160775,125.02309535,46.607490525
1946,大兴安岭呼玛县界江旅游度假区,黑龙江,1A,126.447313,52.01036057,126.4402027,52.006599345
1947,大兴安岭白银纳鄂伦春民族文化旅游区,黑龙江,1A,125.9298734,52.42230043,125.92281185,52.418771344999996
1948,大兴安岭古里生态旅游区,黑龙江,1A,122.3585722,53.48912945,122.3515082,53.48526421
1949,大兴安岭月牙湖冰川地质公园,黑龙江,2A,121.3411977,52.61936483,121.33422205,52.615490265000005
1950,大兴安岭呼玛河口休闲旅游区,黑龙江,2A,126.447313,52.01036057,126.4402027,52.006599345
1951,大兴安岭桃源峰龙湖旅游度假区,黑龙江,2A,126.447313,52.01036057,126.4402027,52.006599345
1952,大兴安岭呼中旅游区,黑龙江,2A,123.0589389,51.62966529,123.05183085,51.62600573
1953,大兴安岭新林南山公园,黑龙江,2A,124.4002519,51.66733218,124.3930197,51.66360478
1954,大兴安岭新林原林园景区,黑龙江,2A,124.4015963,51.68878436,124.394373,51.685052784999996
1955,大兴安岭图强九曲十八弯湿地公园,黑龙江,2A,122.6702472,52.9397411,122.6634732,52.935933935
1956,大兴安岭南瓮河景区,黑龙江,3A,125.3125317,51.08865883,125.3053887,51.084824335
1957,大兴安岭图强龙江第一湾景区,黑龙江,3A,123.525814,53.50084862,123.51852174999999,53.496997300000004
1958,大兴安岭漠河北极泉景区,黑龙江,3A,122.7793823,52.94613243,122.77251805,52.94218617
1959,大兴安岭多布库尔生态旅游景区,黑龙江,3A,124.5539267,50.5890952,124.5471747,50.585273055
1960,大兴安岭呼中白山旅游景区,黑龙江,3A,123.610021,52.0356946,123.6031041,52.031886105
1961,大兴安岭加格达奇北山公园,黑龙江,3A,124.1595109,50.4445052,124.1524232,50.4408297
1962,大兴安岭塔河栖霞山植物园景区,黑龙江,3A,124.6919092,52.34376113,124.6849047,52.339894875
1963,大兴安岭大乌苏鹿苑山庄,黑龙江,3A,124.5290403,51.80638665,124.52202665,51.802729635
1964,大兴安岭万亩种子园景区,黑龙江,3A,124.289545,50.594109,124.2825878,50.5904323
1965,大兴安岭寒温带植物园,黑龙江,4A,124.1017253,50.37308378,124.0947219,50.3690992
1966,图强林业博物馆,黑龙江,3A,122.8074862,52.93424638,122.80053895,52.930566799999994
1967,大兴安岭“五·六”火灾纪念馆,黑龙江,3A,122.5467879,52.97586372,122.54006100000001,52.9720187
1968,哈尔滨索菲亚广场,黑龙江,4A,126.6335891,45.77667554,126.62737485,45.772682085
1969,黑龙江省广播电视塔（龙塔）,黑龙江,4A,126.6258931,45.73681215,126.6197131,45.73274575
1970,哈尔滨文化公园,黑龙江,4A,126.6755243,45.78595984,126.6691907,45.782132945
1971,哈尔滨极地馆,黑龙江,4A,126.5935828,45.79140962,126.5874296,45.787309475
1972,哈尔滨太阳岛风景名胜区,黑龙江,1A,126.604304,45.7976,126.5981693,45.793462305000006
1973,哈尔滨呼兰萧红故居,黑龙江,2A,126.6136824,45.98199541,126.60751485,45.977893695000006
1974,慈云寺,黑龙江,2A,129.5636514,46.33662076,129.55665385,46.332800565
1975,哈尔滨市呼兰河口湿地公园景区,黑龙江,4A,126.7371799,45.94645887,126.73088715,45.942282535000004
1976,黑龙江鸡冠山景区,黑龙江,3A,128.3518793,46.11047269,128.3451712,46.106573305
1977,哈尔滨市建筑艺术馆,黑龙江,4A,126.6334993,45.77669427,126.6272855,45.77269999
1978,哈尔滨市巴彦县江畔公园,黑龙江,1A,127.5566104,46.04943006,127.55022489999999,46.04531805
1979,阿城玉泉威虎山森林公园,黑龙江,2A,127.1518641,45.40601975,127.14526955,45.402050695
1980,哈尔滨百年哈啤文化旅游区,黑龙江,4A,126.553511,45.72470995,126.54720449999999,45.720898745
1981,哈尔滨市大顶子山温泉旅游区,黑龙江,4A,127.248843,46.0193758,127.2423001,46.015472375
1982,哈尔滨普罗旺斯薰衣草庄园旅游区,黑龙江,4A,126.9449649,45.74229067,126.93870715,45.738228345
1983,蒙牛乳业工业旅游区,黑龙江,4A,124.0744591,47.40697836,124.0677569,47.402628039999996
1984,哈尔滨市依兰县东山公园,黑龙江,1A,129.596991,46.34250611,129.59011475,46.33841091
1985,哈尔滨市木兰县江畔公园,黑龙江,2A,128.043527,45.95125751,128.0370014,45.9469785
